Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,16703-159666,Universidade Anhembi - Vila Olimpia,Company Owned,"Rua Casa do Ator, 275, Loja 01, Vila Gertrudes, Morumbi Shopping",Sao Paulo,SP,BR,04546-001,5093-8073,GMT-03:00 America/Sao_Paulo,-46.68,-23.6
Starbucks,15079-107036,Morumbi Shopping Saraiva,Company Owned,"Av. Roque Petroni Jr, 1.089 loja 63 C-D, MorumbiShopping Nivel Inferior (Saraiva)",Sao Paulo,SP,BR,04707-970,55 11 5181-2059,GMT-03:00 America/Sao_Paulo,-46.7,-23.62
Starbucks,18060-187907,Bandeira Paulista,Company Owned,"Rua Jesuino Arruda, 626, Itaim Bibi, Iguatemi Sorocaba",Sao Paulo,SP,BR,04532-081,,GMT-03:00 America/Sao_Paulo,-46.68,-23.58
Starbucks,20363-203440,Iguatemi Sorocaba,Company Owned,"Av. Profa. Izoraida Marques Peres, 401, Piso Sorocaba Loja 254",Sorocaba,SP,BR,18048-110,,GMT-03:00 America/Sao_Paulo,-47.46,-23.53
Starbucks,20487-206084,Nassau Airport,Licensed,"Coral Harbour Rd,",Nassau,BI,BS,,,GMT-05:00 America/Nassau,-77.45,25.03
Starbucks,19786-203064,Sheraton Cable Beach Resort,Licensed,West Bay Street,Nassau,NS,BS,N3737,,GMT-05:00 America/Nassau,-77.47,25.07
Starbucks,32202-107597,Reef Atlantis,Licensed,Paradise Island,Nassau,NS,BS,,,GMT-05:00 America/Nassau,-77.33,25.09
Starbucks,31197-102257,Palmdale RCA Building,Licensed,Rosetta St. Fifth Terrace & Patton St,Nassau,NS,BS,,,GMT-05:00 America/Nassau,-77.33,25.07
Starbucks,30707-155784,Charlotte Street,Licensed,"Charlotte Street, Between Woodes Rogers and Bay",Nassau,NS,BS,,,GMT-05:00 America/Nassau,-77.34,25.08
Starbucks,32120-148724,Cable Cottage,Licensed,West Bay St and Skyline Dr.,Nassau,NS,BS,,,GMT-05:00 America/Nassau,-77.39,25.07
Starbucks,13053-153764,Atlantis #2,Licensed,Paradise Island,Nassau,NS,BS,,,GMT-05:00 America/Nassau,-77.46,25.06
Starbucks,18101-187804,Atlantis - Mayan Temple Pool Deck,Licensed,Atlantis Paradise Island,Nassau,NS,BS,N3737,,GMT-05:00 America/Nassau,-77.32,25.09
Starbucks,30656-99475,Marina Village at Atlantis,Licensed,"Marina Village, 9",Nassau,NS,BS,,,GMT-05:00 America/Nassau,-77.32,25.08
Starbucks,31288-104391,Harbour Bay,Licensed,"East Bay St. (Eastern Rd & Fowler St), Kingsview Market",Nassau,NS,BS,,,GMT-05:00 America/Nassau,-77.32,25.07
Starbucks,19451-192064,Kingsview Market,Company Owned,"2100 Market Street SE, 101",Airdrie,AB,CA,T4A 0R8,403-945-3444,GMT-07:00 America/Edmonton,-113.99,51.27
Starbucks,4808-103498,Sierra Springs,Company Owned,101 114 Sierra Springs Drive,Airdrie,AB,CA,T4B 3G6,(403) 945-8107,GMT-07:00 America/Edmonton,-114,51.27
Starbucks,4937-124045,Tower Lane Mall,Company Owned,"505 Main Street SW Tower Lane Mall, Bay 101",Airdrie,AB,CA,T4B 3K3,403 9480532,GMT-07:00 America/Edmonton,-114.01,51.29
Starbucks,74745-97386,Safeway-Airdrie #281,Licensed,505 Main Street,Airdrie,AB,CA,T4B 2B8,403-948-4838,GMT-07:00 America/Edmonton,-114.01,51.3
Starbucks,4997-137066,Dickson Crossing,Company Owned,"3 Stonegate Drive NW, 405",Airdrie,AB,CA,T4B 0N2,403-945-0846,GMT-07:00 America/Edmonton,-114.01,51.3
Starbucks,49107-265792,Save On Foods East Airdrie,Licensed,"1400 Market Street, SE, Banff Avenue Mall",Airdrie,AB,CA,T4A0K9,,GMT-07:00 America/Edmonton,-113.99,51.27
Starbucks,4457-85801,Banff Avenue Mall,Company Owned,225 A Banff Avenue,Banff,AB,CA,T1L 1B4,403-760-8777,GMT-07:00 America/Edmonton,-115.57,51.18
Starbucks,79618-113148,Safeway - Banff #208,Licensed,318 Marten St,Banff,AB,CA,T0L 0C0,,GMT-07:00 America/Edmonton,-115.57,51.18
Starbucks,5013-146204,Brewsters @ Banff Gondola,Licensed,"Mountain Avenue, Gallerie Beaumont",Banff,AB,CA,T1L 1B2,,GMT-07:00 America/Edmonton,-115.56,51.15
Starbucks,16143-152236,Gallerie Beaumnont,Company Owned,"6306 - 50 Street, 102",Beaumont,AB,CA,T4X 0B6,(780) 929-0386,GMT-07:00 America/Edmonton,-113.42,53.36
Starbucks,74983-102402,Safeway - Brooks #852,Licensed,404 Cassils Rd,Brooks,AB,CA,T1R 0V4,4033626851,GMT-07:00 America/Edmonton,-111.9,50.57
Starbucks,18193-180784,The Bow,Company Owned,"500 Centre Street, 100, Genco Place",Calgary,AB,CA,T2G 0E3,403-294-0905,GMT-07:00 America/Edmonton,-114.06,51.05
Starbucks,4773-103661,Genco Place,Company Owned,396 - 11th Avenue SW,Calgary,AB,CA,T2R 0C5,403 263-0033,GMT-07:00 America/Edmonton,-114.07,51.04
Teavana,28225-250192,Teavana - Calgary Eaton Centre,Company Owned,"324 8th Avenue SW, Unit C256",Calgary,AB,CA,T2P 2Z2,403-261-2027,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,75131-65123,Sunterra Mkt - TransCanada Tower,Licensed,"450 1st Street SW, Western Canada Place",Calgary,AB,CA,T2P 5H1,4032628200,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,17369-170484,Western Canada Place,Company Owned,"801 6 Street SW, 230S",Calgary,AB,CA,T2P 3V8,4032614630,GMT-07:00 America/Edmonton,-114.08,51.05
Starbucks,4971-131631,Inglewood - 11th ST SE and 9th Ave,Company Owned,"1139 9th Avenue SE, 3",Calgary,AB,CA,T2G 0S8,403-263-0612,GMT-07:00 America/Edmonton,-114.04,51.04
Starbucks,79606-106108,Safeway - Calgary #221,Licensed,3636 Brentwood Rd NW,Calgary,AB,CA,T2L 1K8,,GMT-07:00 America/Edmonton,-114.12,51.09
Starbucks,47125-238038,HMS HOST @ YYC Departures Internati,Licensed,2000 Airport Rd NE,Calgary,AB,CA,T2E6W5,,GMT-07:00 America/Edmonton,-114.01,51.13
Starbucks,70335-136373,Safeway-Calgary #292,Licensed,9737 MacLeod Trl SW,Calgary,AB,CA,T2J 0P6,,GMT-07:00 America/Edmonton,-114.07,50.97
Starbucks,4908-116204,Huntington Hills,Company Owned,"7020 4th Street NW, 105",Calgary,AB,CA,T2K 1C4,403-295-0583,GMT-07:00 America/Edmonton,-114.07,51.12
Starbucks,74996-104506,Safeway - Calgary 2243,Licensed,5607 4th Street NW,Calgary,AB,CA,T2K 1B3,403-730-4955,GMT-07:00 America/Edmonton,-114.07,51.1
Starbucks,4308-1512,Douglas Square,Company Owned,"11566-24th Street SE, Suite # 202",Calgary,AB,CA,T2Z 3J3,(403) 236-4531,GMT-07:00 America/Edmonton,-114,50.95
Starbucks,4381-16457,Brentwood Village NW,Company Owned,"301 - 3630 Brentwood Rd. NW, Chinook Centre",Calgary,AB,CA,T2L 1K8,4032826113,GMT-07:00 America/Edmonton,-114.13,51.09
Teavana,28550-250189,Teavana - Chinook Centre,Company Owned,"6455 McLeod Trail Southwest, Store No. 0160, Tuscany Market",Calgary,AB,CA,T2H 0L1,403-251-0021,GMT-07:00 America/Edmonton,-114.07,51
Starbucks,4549-94631,Tuscany Drive Market,Company Owned,11300 Tuscany Boulevard NW,Calgary,AB,CA,T3L 2V7,403-208-0203,GMT-07:00 America/Edmonton,-114.25,51.12
Starbucks,74678-97415,Safeway-Calgary #293,Licensed,70 Shawville Boulevard SW,Calgary,AB,CA,T2Y 2Z3,,GMT-07:00 America/Edmonton,-114.07,50.91
Starbucks,22864-223124,Jamieson Place SW,Company Owned,"308, 4th Ave SW, 113, Beacon Hill",Calgary,AB,CA,T2P 0H7,4032633274,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,4751-104207,Beacon Hill - Sarcee & 112th Ave,Company Owned,11646 Sarcee Trail NW,Calgary,AB,CA,T3R 0A1,403 274-8077,GMT-07:00 America/Edmonton,-114.16,51.16
Teavana,28650-250208,Teavana - Sunridge Mall,Company Owned,"2525 36th St. North East, Unit 208, Deer Valley Marketplace",Calgary,AB,CA,T1Y 5T4,403-266-6411,GMT-07:00 America/Edmonton,-113.98,51.07
Starbucks,16668-165944,Deer Valley Marketplace,Company Owned,1221 Canyon Meadows Drive SE,Calgary,AB,CA,T2J 6G2,4032788334,GMT-07:00 America/Edmonton,-114.03,50.93
Starbucks,15406-157545,YYC-Calgary International Arrivals,Licensed,"2000 Airport Rd NE, South Trail",Calgary,AB,CA,T2E 6W5,,GMT-07:00 America/Edmonton,-114.01,51.13
Starbucks,5188-138106,Shepard Centre Indigo,Company Owned,"4916 - 130 Ave SE, 176",Calgary,AB,CA,T2Z 0G4,403-203-9346,GMT-07:00 America/Edmonton,-113.96,50.93
Starbucks,74984-102932,Safeway - Calgary #212,Licensed,813 11th Avenue SW,Calgary,AB,CA,T2R 0E6,,GMT-07:00 America/Edmonton,-114.08,51.04
Starbucks,16359-159646,Delta Bow Valley,Licensed,209 4th Avenue SE,Calgary,AB,CA,T2G 0C6,403-266-1980,GMT-07:00 America/Edmonton,-114.06,51.05
Starbucks,25262-240370,Nexen Building,Company Owned,"801 7th Avenue SW, 201, Suncore Energy Centre",Calgary,AB,CA,T2P 3P7,403-618-4118,GMT-07:00 America/Edmonton,-114.08,51.05
Starbucks,21081-207145,Suncor Plus +15,Company Owned,"111 5th Ave, 228, Silverado Shopping Centre",Calgary,AB,CA,T2P 3Y6,5879558775,GMT-07:00 America/Edmonton,-114.06,51.05
Starbucks,18180-143144,Silverado Marketplace,Company Owned,"19369 Sheriff King Street SW, West Springs",Calgary,AB,CA,T2X 0T9,403-254-2223,GMT-07:00 America/Edmonton,-114.07,50.88
Starbucks,4836-106373,85th St & 9th Ave SW,Company Owned,"873 85th Street SW, TD Square Shopping Centre",Calgary,AB,CA,T3H 0J5,(403)240-1759,GMT-07:00 America/Edmonton,-114.21,51.06
Starbucks,4513-93211,The Core,Company Owned,"317 7th Ave SW, Unit #124",Calgary,AB,CA,T2P 2Y9,403-261-7872,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,79713-123485,Safeway-Calgary #2000,Licensed,"850 Saddletowne Cir NE, Gates of Walden",Calgary,AB,CA,T3J 5M1,403-293-0915,GMT-07:00 America/Edmonton,-113.95,51.12
Starbucks,16971-170564,Gates of Walden,Company Owned,"151 Walden Gate SE, 210",Calgary,AB,CA,T2X 0R2,4032561147,GMT-07:00 America/Edmonton,-114.04,50.88
Starbucks,47032-252217,Sunterra Westmarket,Licensed,1851 Sirocco Drive,Calgary,AB,CA,T3H2Y3,5877471028,GMT-07:00 America/Edmonton,-114.17,51.04
Starbucks,3494-141218,Sunterra @ Westjet Offices,Licensed,22 Aerial Pl SE,Calgary,AB,CA,T2E 3J1,4036486454,GMT-07:00 America/Edmonton,-114.01,51.12
Starbucks,4325-1513,Crowfoot Chapters,Company Owned,66 Crowfoot Terrace N.W.,Calgary,AB,CA,T3G 4J8,403-208-7100,GMT-07:00 America/Edmonton,-114.2,51.13
Starbucks,74853-100964,Safeway - Calgary #202,Licensed,"399 36th Street NE, Willowpark Shopping Centre",Calgary,AB,CA,T2A 7R4,403-248-0848,GMT-07:00 America/Edmonton,-113.98,51.05
Starbucks,4411-9638,Willow Park Village,Company Owned,"10816 Macleod Trail  SE, Bankers Hall",Calgary,AB,CA,T2J 5N8,403/278-0500,GMT-07:00 America/Edmonton,-114.07,50.96
Starbucks,4734-104317,Bankers Hall Plus +15,Company Owned,"855 2nd St S.W., Unit 204, Westhills Towne Centre",Calgary,AB,CA,T2P 4J8,403-261-2055,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,4275-64439,Westhills,Company Owned,274 Stewart Green S.W.,Calgary,AB,CA,T3H 3C8,403-246-4100,GMT-07:00 America/Edmonton,-114.17,51.01
Starbucks,4316-1681,Centre St & 9 Ave N,Company Owned,"919 Centre Street Northwest, Coventry Hills Centre",Calgary,AB,CA,T2E 2P6,4032307844,GMT-07:00 America/Edmonton,-114.06,51.06
Starbucks,4543-95050,Coventry Hills,Company Owned,"130 Country Village Road NE, Unit 605",Calgary,AB,CA,T3K 6B8,403-567-1835,GMT-07:00 America/Edmonton,-114.06,51.16
Starbucks,4280-1000,Britannia,Company Owned,812A  49th Avenue S.W.,Calgary,AB,CA,T2S 1G9,(403) 214-1440,GMT-07:00 America/Edmonton,-114.08,51.01
Starbucks,4273-876,Glenmore Landing,Company Owned,"1600 90th Avenue S.W., D171",Calgary,AB,CA,T2V 5A8,(403) 252-6512,GMT-07:00 America/Edmonton,-114.1,50.97
Starbucks,1549-108548,Safeway - Calgary #263,Licensed,"1818 Centre Street NE, The Piazza",Calgary,AB,CA,T2E 2S6,403-276-3318,GMT-07:00 America/Edmonton,-114.06,51.07
Starbucks,4567-96456,The Bridges,Company Owned,"951 General Avenue NE, CU#6",Calgary,AB,CA,T2E 9E1,403-269-2006,GMT-07:00 America/Edmonton,-114.04,51.05
Starbucks,74832-99496,Safeway - Calgary #2211,Licensed,1632 14 Avenue NW,Calgary,AB,CA,T2N 1M7,403-210-0002,GMT-07:00 America/Edmonton,-114.1,51.06
Starbucks,75779-94250,"YYC Calg N Processor, Retail Hall",Licensed,2000 Airport Road,Calgary,AB,CA,T2E 6W5,,GMT-07:00 America/Edmonton,-114.01,51.13
Starbucks,4244-877,Northland Plaza,Company Owned,"4820 Northland Drive N.W., #303",Calgary,AB,CA,T2L 2L3,4032102466,GMT-07:00 America/Edmonton,-114.14,51.1
Starbucks,4242-875,Kensington,Company Owned,1122 Kensington Road NW,Calgary,AB,CA,T2N 3P3,4035215217,GMT-07:00 America/Edmonton,-114.09,51.05
Starbucks,74471-96065,Safeway-Calgary #2704,Licensed,4915 130th Avenue SE,Calgary,AB,CA,T2Z 3V8,,GMT-07:00 America/Edmonton,-113.96,50.93
Starbucks,79555-106107,Safeway - Calgary #287,Licensed,"11011 Bonaventure Dr SE, Calgary House",Calgary,AB,CA,T2J 6S1,403-278-5225,GMT-07:00 America/Edmonton,-114.06,50.95
Starbucks,4736-103822,Calgary House,Company Owned,550 - 6 Avenue SW,Calgary,AB,CA,T2P 0S2,403 269 6856,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,79566-103261,Safeway - Calgary #276,Licensed,7740 18th Street SE,Calgary,AB,CA,T2C 2N5,403-236-1210,GMT-07:00 America/Edmonton,-114.01,50.98
Starbucks,17310-177744,Bankview,Company Owned,2509 14 Street SW,Calgary,AB,CA,T2T 3T8,4032438230,GMT-07:00 America/Edmonton,-114.1,51.03
Starbucks,26826-244166,East Hills,Company Owned,"409 East Hills Blvd, 603, Gateway Shopping Centre",Calgary,AB,CA,T2A 4X7,403-689-3847,GMT-07:00 America/Edmonton,-113.91,51.04
Starbucks,4324-1302,Gateway South Chapters,Company Owned,16061 Maclode Trail South,Calgary,AB,CA,T2Y 3S5,403-254-9824,GMT-07:00 America/Edmonton,-114.07,50.91
Starbucks,4272-1075,4 St & 23 Ave SW,Company Owned,2219 4th Street S.W.,Calgary,AB,CA,T2S 1X1,(403) 229-3008,GMT-07:00 America/Edmonton,-114.07,51.03
Starbucks,75596-80782,YYC Calgary Central Hall FB,Licensed,2000 Airport Rd,Calgary,AB,CA,T2E 6Z8,,GMT-07:00 America/Edmonton,-114.01,51.13
Starbucks,47118-238035,HMS HOST @ YYC Departures Transbord,Licensed,"2000 Airport Rd NE, Sundance Office Park",Calgary,AB,CA,T2E6W5,,GMT-07:00 America/Edmonton,-114.01,51.13
Starbucks,4876-107838,Sundance,Company Owned,6115 Sunpark Plaza SE,Calgary,AB,CA,T2X 0N5,403-873-0792,GMT-07:00 America/Edmonton,-114.06,50.9
Starbucks,4988-139545,Newport Village,Company Owned,"9110 MacLeod Trail SE, Sarcee Plaza",Calgary,AB,CA,T2J 0P5,403-258-0352,GMT-07:00 America/Edmonton,-114.07,50.97
Starbucks,4781-104565,Sarcee Plaza 37St & 45Ave SW,Company Owned,"3707 45th Avenue SW, Kingsland Plaza",Calgary,AB,CA,T3E 3C9,(403) 6859551,GMT-07:00 America/Edmonton,-114.14,51.01
Starbucks,4446-79061,Kingsland Plaza,Company Owned,"7616 Elbow Drive SW, London Towne Square",Calgary,AB,CA,T2V 1K2,403-253-4602,GMT-07:00 America/Edmonton,-114.08,50.99
Starbucks,4930-106303,London Towne Square,Company Owned,"3545 32 Ave NE, 553",Calgary,AB,CA,T1Y 6M6,4032500234,GMT-07:00 America/Edmonton,-113.98,51.08
Starbucks,4392-12831,Chinook Chapters,Company Owned,"6455 Macleod Tr SW, Space L-001A, Southcentre Mall",Calgary,AB,CA,T2H 0K8,403-640-9846,GMT-07:00 America/Edmonton,-114.07,51
Starbucks,3138-135605,Southcentre,Company Owned,"100 Anderson Road SE, Deerfoot Meadows",Calgary,AB,CA,T2J 3V1,403-278-1745,GMT-07:00 America/Edmonton,-114.06,50.95
Starbucks,4601-97847,Deerfoot Meadows,Company Owned,"33 Heritage Meadows Way SE, Garrison Woods",Calgary,AB,CA,T2H 3B8,403-253-4518,GMT-07:00 America/Edmonton,-114.04,50.98
Starbucks,4413-13201,Marda Loop,Company Owned,3531 Garrison Gate Southwest,Calgary,AB,CA,T2T 6E4,4036854500,GMT-07:00 America/Edmonton,-114.11,51.02
Starbucks,4878-119106,Scotia Centre,Company Owned,"225 7th Avenue S, 255, Calgary Int'l Airport Terminal A",Calgary,AB,CA,T2P 2W3,403 532-7941,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,72478-15113,YYC Calgary Term A,Licensed,"2000 Airport Rd, P.O. Box 175, Copperfield Corner",Calgary,AB,CA,T2E 6W5,,GMT-07:00 America/Edmonton,-114.01,51.13
Starbucks,4853-107841,52St & McIvor Blvd SE,Company Owned,"15566 McIvor Boulevard, 500",Calgary,AB,CA,T2Z 4Y2,(403)257-3882,GMT-07:00 America/Edmonton,-113.95,50.91
Starbucks,74854-100260,Safeway - Calgary #2730,Licensed,Richmond Road & 37th St,Calgary,AB,CA,T2J 6S1,,GMT-07:00 America/Edmonton,-114.14,51.02
Starbucks,74714-97382,Safeway-Calgary #291,Licensed,"5005 Dalhousie Drive NW, Aspen Landing",Calgary,AB,CA,T3A 5R8,403-202-0425,GMT-07:00 America/Edmonton,-114.16,51.11
Starbucks,4917-119105,Aspen Landing,Company Owned,"391 Aspen Glen Landing SW, 105, Millrise Centre",Calgary,AB,CA,T3H 0N6,403-217-0176,GMT-07:00 America/Edmonton,-114.21,51.04
Starbucks,4619-98394,Millrise Centre,Company Owned,"150 Millrise Boulevard SW, 7115",Calgary,AB,CA,T2Y 5G7,403-254-2008,GMT-07:00 America/Edmonton,-114.07,50.91
Starbucks,4423-63940,16th Ave & 11 Street NW,Company Owned,1120 16TH Avenue N.W.,Calgary,AB,CA,T2M 0K8,4033381343,GMT-07:00 America/Edmonton,-114.09,51.07
Starbucks,74746-97383,Safeway-Calgary #288,Licensed,"1600 90th Avenue SW, Southtrail Shopping Centre",Calgary,AB,CA,T2V 5A8,403-255-2755,GMT-07:00 America/Edmonton,-114.1,50.97
Starbucks,4602-94979,Southtrail,Company Owned,4600 - 130th Ave SE,Calgary,AB,CA,T2Z 0C2,403-726-9041,GMT-07:00 America/Edmonton,-113.97,50.93
Starbucks,4504-93340,Signal Hill Indigo,Company Owned,5570 Signal Hill Centre SW,Calgary,AB,CA,T3H 3P8,403-685-6904,GMT-07:00 America/Edmonton,-114.17,51.02
Starbucks,23241-227404,Elbow & Southland,Company Owned,"13 Southland Crescent SW, 119",Calgary,AB,CA,T2W 0K3,403-471-9553,GMT-07:00 America/Edmonton,-114.08,50.96
Starbucks,79698-120206,Safeway Calgary - #227,Licensed,3625 Shaganappi Trl NW,Calgary,AB,CA,T3A 0E2,403-286-5510,GMT-07:00 America/Edmonton,-114.16,51.08
Starbucks,74985-102401,Safeway - Calgary #296,Licensed,200 Stewart Green Southwest,Calgary,AB,CA,T3H 3C8,,GMT-07:00 America/Edmonton,-114.17,51.01
Starbucks,7196-145352,Keynote Center,Licensed,1110 1st Street SE,Calgary,AB,CA,T2G 2H5,403-232-8136,GMT-07:00 America/Edmonton,-114.06,51.04
Starbucks,70002-120504,YYC Gate a16,Licensed,"2000 Airport Road NE, Westbrook Mall",Calgary,AB,CA,T2E 6W5,,GMT-07:00 America/Edmonton,-114.01,51.13
Starbucks,4403-15393,Westbrook Mall,Company Owned,"1200 - 37 Street SW, Unit 14, Market Mall",Calgary,AB,CA,T3C 1S2,4032172485,GMT-07:00 America/Edmonton,-114.14,51.04
Starbucks,4559-95425,Market Mall East,Company Owned,3625 Shaganappi Trail NW,Calgary,AB,CA,T3A 0E2,403-202-0301,GMT-07:00 America/Edmonton,-114.15,51.08
Starbucks,4864-103821,Creekside,Company Owned,103 12294 Symons Valley Rd NW,Calgary,AB,CA,T3P 0A3,(403) 516-0297,GMT-07:00 America/Edmonton,-114.13,51.16
Starbucks,75976-100261,The Westin Calgary,Licensed,"320 4th Avenue, SW, Canterra Tower",Calgary,AB,CA,T2P 2S6,,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,4848-107725,Devon Tower,Company Owned,"400 - 3rd Avenue SW, 220",Calgary,AB,CA,T2P 4H2,403 532 9375,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,22865-223125,8th Avenue Place,Company Owned,"585 - 8th Avenue SW, 230, Panorama Hills Shopping Centre",Calgary,AB,CA,T2P 1G1,5879559805,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,4399-29216,Panorama Hills,Company Owned,"177 Country Hills Blvd NW, Unit #238",Calgary,AB,CA,T3K 5M6,403-226-9867,GMT-07:00 America/Edmonton,-114.07,51.15
Starbucks,74942-102406,Safeway - Calgary #294,Licensed,"8120 Beddington Blvd Northwest, Hotel Arts",Calgary,AB,CA,T3K 2A8,403-295-6895,GMT-07:00 America/Edmonton,-114.07,51.13
Starbucks,4819-105807,Hotel Arts,Company Owned,156 - 13th  Avenue SW,Calgary,AB,CA,T2R 0G8,(403) 237-9067,GMT-07:00 America/Edmonton,-114.07,51.04
Starbucks,22945-207164,McKnight Blvd & Avation Rd,Company Owned,"252 Aviation Blvd NE, 2",Calgary,AB,CA,T2E 7H8,5872934917,GMT-07:00 America/Edmonton,-114.03,51.1
Starbucks,17004-164724,Royal Oak,Company Owned,8750 Country Hills Blvd NW,Calgary,AB,CA,T3G 0E2,403-208-2630,GMT-07:00 America/Edmonton,-114.21,51.15
Starbucks,74744-97387,Safeway-Calgary #280,Licensed,"2525 Woodview Drive SW, Country Hills Village",Calgary,AB,CA,T2W 4N4,,GMT-07:00 America/Edmonton,-114.12,50.94
Starbucks,4383-14851,Country Hills,Company Owned,"5149 Country Hills Blvd, Market Mall",Calgary,AB,CA,T3A 5K8,403/241-5501,GMT-07:00 America/Edmonton,-114.16,51.14
Starbucks,16972-175068,Market Mall SC West,Company Owned,"3625 Shaganappi Trail NW, D002, Market Mall",Calgary,AB,CA,T3A 0E2,4032370583,GMT-07:00 America/Edmonton,-114.16,51.09
Teavana,28637-250185,Teavana - Market Mall,Company Owned,"3625 Shaganappi Trail N.W., Store No. G012",Calgary,AB,CA,T3A 0E2,403-247-8900,GMT-07:00 America/Edmonton,-114.16,51.08
Starbucks,74907-101612,Safeway - Calgary #285,Licensed,"99 Crowfoot Crsnt NW, Quarry Park",Calgary,AB,CA,T3G 2L5,403-239-9000,GMT-07:00 America/Edmonton,-114.2,51.13
Starbucks,4099-105511,Quarry Park,Company Owned,"163 Quarry Park Blvd SE, 1300",Calgary,AB,CA,T2C 5E1,403-236-0814,GMT-07:00 America/Edmonton,-114.01,50.96
Starbucks,4134-141704,Safeway-Calgary #874,Licensed,1450 85 Street SW,Calgary,AB,CA,T3H 4A3,,GMT-07:00 America/Edmonton,-114.21,51.04
Starbucks,4261-929,17 Avenue SW,Company Owned,715 17th Avenue S.W.,Calgary,AB,CA,T2S 0B6,(403) 209-2888,GMT-07:00 America/Edmonton,-114.08,51.04
Starbucks,15548-64121,U of Calgary - Seasons Bookstore,Licensed,402 Collegiate Blvd NW,Calgary,AB,CA,T2N 1N4,4032204784,GMT-07:00 America/Edmonton,-114.13,51.07
Starbucks,47120-238037,HMS HOST @ YYC Arrivals Internation,Licensed,2000 Airport Rd NE,Calgary,AB,CA,T2E6W5,,GMT-07:00 America/Edmonton,-114.01,51.13
Starbucks,18259-176605,U of Calgary-Yamnuska Hall,Licensed,24 Avenue NW & University Gate NW,Calgary,AB,CA,T2N 1N4,4032106901,GMT-07:00 America/Edmonton,-114.13,51.07
Teavana,28463-250183,Teavana - Marlborough Mall,Company Owned,"515 Marlborough Way North East, Store No. 75B, Energy Building",Calgary,AB,CA,T2A 3C1,403-444-9273,GMT-07:00 America/Edmonton,-113.98,51.06
Starbucks,4382-16455,Intact Place,Company Owned,"321 6th Avenue SW, Units 226-228, Bankers Hall",Calgary,AB,CA,T2P 3H3,403/234-9035,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,4412-48899,Bankers Hall Main floor,Company Owned,855 2nd Street S.W.,Calgary,AB,CA,T2P 4J8,403/234-8447,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,75487-115268,Compass @ Southern Alberta Institut,Licensed,"1301 16 Avenue NW, Evergreen Village",Calgary,AB,CA,T2M 0L4,403-210-4156,GMT-07:00 America/Edmonton,-114.09,51.06
Starbucks,4537-95048,Evergreen,Company Owned,2250-162 Avenue SW,Calgary,AB,CA,T2Y 4S6,403-256-7446,GMT-07:00 America/Edmonton,-114.11,50.91
Starbucks,27311-246876,Save On Foods - Seton,Licensed,"19489 Seton Crescent SE, Bow Valley Square",Calgary,AB,CA,T3M124,,GMT-07:00 America/Edmonton,-113.95,50.88
Starbucks,4935-121504,Bow Valley Square,Company Owned,"255 5th Avenue SW, 271",Calgary,AB,CA,T2P 3G8,403 237 6766,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,74831-99495,Safeway - Calgary #2117,Licensed,"2425 34 Avenue SW, Livingston Place",Calgary,AB,CA,T2T 6E3,403-240-1098,GMT-07:00 America/Edmonton,-114.12,51.02
